Mass,Treatment,Fraction,Day,RunNum,Intensity
4943.09,NC,pellet,20,3,31330.2
4969.83,NC,pellet,20,3,345437.77
4994.09,NC,pellet,20,3,14872.21
5057.66,NC,pellet,20,3,55919.68
5092.94,NC,pellet,20,3,1317.11
5110.99,NC,pellet,20,3,3184.63
5112.23,NC,pellet,20,3,83749.01
5124.99,NC,pellet,20,3,8902.81
5139.01,NC,pellet,20,3,9601.97
5153.02,NC,pellet,20,3,7755.47
5165.95,NC,pellet,20,3,484890.7
5167.01,NC,pellet,20,3,2275.29
5181.02,NC,pellet,20,3,1650.36
5195.03,NC,pellet,20,3,2655.48
5209.04,NC,pellet,20,3,585.21
5229.02,NC,pellet,20,3,629.36
5241.99,NC,pellet,20,3,5818.71
5257.03,NC,pellet,20,3,360.42
5318.5,NC,pellet,20,3,50972.36
5376.46,NC,pellet,20,3,173101.47
5455.46,NC,pellet,20,3,22814.03
5466.59,NC,pellet,20,3,501.68
5479.75,NC,pellet,20,3,478274.63
5597.05,NC,pellet,20,3,29456.05
5606.42,NC,pellet,20,3,485.89
5645.08,NC,pellet,20,3,137762.1
5670.09,NC,pellet,20,3,38991.13
5764.24,NC,pellet,20,3,26804.02
5784.66,NC,pellet,20,3,3492.88
5842.95,NC,pellet,20,3,64843.28
5863.94,NC,pellet,20,3,65286.34
5871.99,NC,pellet,20,3,3282.49
5878.83,NC,pellet,20,3,232.4
5911.89,NC,pellet,20,3,24503.25
5920.47,NC,pellet,20,3,45881.54
6015.21,NC,pellet,20,3,47912.96
6020.09,NC,pellet,20,3,1280.72
6030.39,NC,pellet,20,3,27223.7
6040.11,NC,pellet,20,3,51259.7
6085.78,NC,pellet,20,3,90545.95
6110.98,NC,pellet,20,3,31482.23
6120.5,NC,pellet,20,3,66097.29
6158.19,NC,pellet,20,3,31511.77
6169.41,NC,pellet,20,3,31196.49
6184.15,NC,pellet,20,3,45869.05
6189.81,NC,pellet,20,3,200575.76
6195.15,NC,pellet,20,3,48820.73
6199.83,NC,pellet,20,3,44535.48
6216.81,NC,pellet,20,3,66547.01
6271.63,NC,pellet,20,3,1750.15
6290.88,NC,pellet,20,3,630.18
6344.08,NC,pellet,20,3,382.32
6348.67,NC,pellet,20,3,33506.24
6369.14,NC,pellet,20,3,50585.71
6389.9,NC,pellet,20,3,47073.27
6454.28,NC,pellet,20,3,47277.99
6507.06,NC,pellet,20,3,13434.47
6511.56,NC,pellet,20,3,2013343.13
6523.05,NC,pellet,20,3,1442.34
6540.03,NC,pellet,20,3,1060.32
6556.1,NC,pellet,20,3,393.03
6600.79,NC,pellet,20,3,1227.53
6610.63,NC,pellet,20,3,1196943.54
6627.87,NC,pellet,20,3,2139.1
6643.89,NC,pellet,20,3,113656.9
6659.88,NC,pellet,20,3,25739.69
6675.88,NC,pellet,20,3,7813.88
6676.82,NC,pellet,20,3,202058.69
6691.89,NC,pellet,20,3,3394.04
6696.73,NC,pellet,20,3,4351.03
6706.86,NC,pellet,20,3,2863.16
6712.71,NC,pellet,20,3,1243.85
6721.9,NC,pellet,20,3,879.17
6733.89,NC,pellet,20,3,24077.79
6741.87,NC,pellet,20,3,5140.17
6749.89,NC,pellet,20,3,7880.1
6757.85,NC,pellet,20,3,714.14
6765.89,NC,pellet,20,3,1586.7
6780.87,NC,pellet,20,3,1062.91
6787.81,NC,pellet,20,3,3603.25
6792.53,NC,pellet,20,3,459.27
6801.73,NC,pellet,20,3,578.49
6805.94,NC,pellet,20,3,3646.91
6817.39,NC,pellet,20,3,40132.96
6820.94,NC,pellet,20,3,1897.82
6839.82,NC,pellet,20,3,371.56
6876.73,NC,pellet,20,3,2427.32
6890.75,NC,pellet,20,3,338.98
6922.87,NC,pellet,20,3,48270.01
6966.8,NC,pellet,20,3,534.32
6988.49,NC,pellet,20,3,430545.45
7026.79,NC,pellet,20,3,66715.71
7040.3,NC,pellet,20,3,53338.72
7111.44,NC,pellet,20,3,42587.49
7143.21,NC,pellet,20,3,1619.45
7195.45,NC,pellet,20,3,74320.26
7212.63,NC,pellet,20,3,134.84
7254.36,NC,pellet,20,3,43981.68
7369.44,NC,pellet,20,3,128213.86
7400.73,NC,pellet,20,3,1066.44
7513.85,NC,pellet,20,3,22345.74
7524.13,NC,pellet,20,3,31229.14
7528.83,NC,pellet,20,3,51.63
7586.96,NC,pellet,20,3,617.1
7596.58,NC,pellet,20,3,1772998.67
7671.53,NC,pellet,20,3,41493.49
7737.91,NC,pellet,20,3,399.57
7780.91,NC,pellet,20,3,450.29
7840.05,NC,pellet,20,3,129.59
7844.74,NC,pellet,20,3,40004.79
7905.73,NC,pellet,20,3,656.27
7910,NC,pellet,20,3,9073.06
7924.99,NC,pellet,20,3,114.31
7938.07,NC,pellet,20,3,362
7952.98,NC,pellet,20,3,370.43
8038.1,NC,pellet,20,3,102.38
8042.27,NC,pellet,20,3,39607.85
8062.96,NC,pellet,20,3,58135.87
8072.06,NC,pellet,20,3,120.8
8189,NC,pellet,20,3,52688.1
8241.51,NC,pellet,20,3,767.9
8313.49,NC,pellet,20,3,44540.24
8542.12,NC,pellet,20,3,29815.58
8681.16,NC,pellet,20,3,81578.1
8690.15,NC,pellet,20,3,44394.73
8745.04,NC,pellet,20,3,450.79
8758.65,NC,pellet,20,3,37913.69
8938.63,NC,pellet,20,3,31024.36
9086.39,NC,pellet,20,3,19924.21
9102.39,NC,pellet,20,3,9320.25
9118.38,NC,pellet,20,3,3384.48
9128.91,NC,pellet,20,3,2516.91
9134.39,NC,pellet,20,3,1783.9
9172.85,NC,pellet,20,3,240.04
9238.98,NC,pellet,20,3,55.56
9257.02,NC,pellet,20,3,9607.01
9271.99,NC,pellet,20,3,2373.85
9299.01,NC,pellet,20,3,257.8
9324.67,NC,pellet,20,3,74220.27
9347.02,NC,pellet,20,3,428.46
9386.35,NC,pellet,20,3,27402.18
9402.31,NC,pellet,20,3,11275.05
9433.21,NC,pellet,20,3,409.21
9444.28,NC,pellet,20,3,461.79
9454.23,NC,pellet,20,3,48.16
9491.22,NC,pellet,20,3,553.69
9500.27,NC,pellet,20,3,71.87
9516.66,NC,pellet,20,3,15706.89
9757.62,NC,pellet,20,3,1384.48
9795.49,NC,pellet,20,3,41318.11
9865.46,NC,pellet,20,3,14433.74
10065.17,NC,pellet,20,3,52129.52
10267.95,NC,pellet,20,3,21762.82
10306.04,NC,pellet,20,3,15716.07
10339.61,NC,pellet,20,3,835277.05
10390.42,NC,pellet,20,3,29612.45
10439.2,NC,pellet,20,3,2700.75
10467.19,NC,pellet,20,3,1627.72
10583.72,NC,pellet,20,3,146.22
10593.26,NC,pellet,20,3,3166889.47
10829.14,NC,pellet,20,3,979.92
10868.65,NC,pellet,20,3,36760.99
10890.48,NC,pellet,20,3,41725.43
11047.94,NC,pellet,20,3,38040.46
11154.11,NC,pellet,20,3,43387.22
11299.41,NC,pellet,20,3,2607617.8
11313.42,NC,pellet,20,3,178542.79
11330.06,NC,pellet,20,3,35333.88
11341.43,NC,pellet,20,3,201621.82
11593.27,NC,pellet,20,3,458.03
11608.29,NC,pellet,20,3,408.58
11720.13,NC,pellet,20,3,1854008.47
11987.89,NC,pellet,20,3,51394.95
12049.42,NC,pellet,20,3,13033981.96
12376.4,NC,pellet,20,3,13615008.74
12531.68,NC,pellet,20,3,283536.76
13296.18,NC,pellet,20,3,51.86
13637.55,NC,pellet,20,3,27415.21
13721.59,NC,pellet,20,3,190560.4
13736.46,NC,pellet,20,3,287584.54
13750.63,NC,pellet,20,3,4018749.13
13765.53,NC,pellet,20,3,14458942.13
13780.67,NC,pellet,20,3,17346881.35
13795.53,NC,pellet,20,3,4519740.23
13808.65,NC,pellet,20,3,2364189.43
13822.67,NC,pellet,20,3,2187710.22
13837.65,NC,pellet,20,3,492721.32
13871.05,NC,pellet,20,3,75815.69
13888.11,NC,pellet,20,3,4187678.44
13896.81,NC,pellet,20,3,3581755.09
13903.98,NC,pellet,20,3,10687843.78
13922.01,NC,pellet,20,3,1776345.95
13943.13,NC,pellet,20,3,657933.84
13959.16,NC,pellet,20,3,14584328.09
13976.15,NC,pellet,20,3,1098959.63
13997.99,NC,pellet,20,3,3009982.01
14008.02,NC,pellet,20,3,12600924.94
14022.84,NC,pellet,20,3,870110.86
14037.03,NC,pellet,20,3,1909469.88
14050.04,NC,pellet,20,3,1451859.83
14077.97,NC,pellet,20,3,198132.61
14082.58,NC,pellet,20,3,1190042.33
14088.02,NC,pellet,20,3,1352422.59
14178.1,NC,pellet,20,3,4687421.4
14296.61,NC,pellet,20,3,1130151.27
14404.3,NC,pellet,20,3,1092932.21
14422.35,NC,pellet,20,3,4047920.19
14436.33,NC,pellet,20,3,3122538.51
14449.21,NC,pellet,20,3,11407961.05
14463.25,NC,pellet,20,3,3675527.27
14477.22,NC,pellet,20,3,21718384.88
14493.24,NC,pellet,20,3,344196793.7
14509.3,NC,pellet,20,3,56343389.69
14525.29,NC,pellet,20,3,21905034.35
14536.36,NC,pellet,20,3,5249345.65
14546.28,NC,pellet,20,3,9603655.9
14554.72,NC,pellet,20,3,2796842.11
14569.73,NC,pellet,20,3,5420243.39
14584.72,NC,pellet,20,3,1903240.84
14598.75,NC,pellet,20,3,6897213.4
14614.77,NC,pellet,20,3,117820891.7
14630.71,NC,pellet,20,3,21742815.19
14645.76,NC,pellet,20,3,8661723.45
14655.27,NC,pellet,20,3,17397602.44
14667.73,NC,pellet,20,3,5212214.16
14672.44,NC,pellet,20,3,717254.76
14683.12,NC,pellet,20,3,728010.15
14685.75,NC,pellet,20,3,763228.9
14744.81,NC,pellet,20,3,669358.71
14753.4,NC,pellet,20,3,1040276.25
14759.44,NC,pellet,20,3,199494.68
14776.82,NC,pellet,20,3,4072586.52
14795.29,NC,pellet,20,3,831846.3
14872.81,NC,pellet,20,3,247073.21
14885.59,NC,pellet,20,3,6497958.11
14924.51,NC,pellet,20,3,11025.3
14941.43,NC,pellet,20,3,1215612.61
15046.54,NC,pellet,20,3,1602677.58
15064.81,NC,pellet,20,3,2406.19
15277.96,NC,pellet,20,3,1974564.31
15292.88,NC,pellet,20,3,19294.91
15486.26,NC,pellet,20,3,27166.14
15670.12,NC,pellet,20,3,686204.05
16062.54,NC,pellet,20,3,108772.73
16940.13,NC,pellet,20,3,447555.79
17243.78,NC,pellet,20,3,2384689.61
17259.78,NC,pellet,20,3,480517.95
17275.94,NC,pellet,20,3,103790.69
17296.78,NC,pellet,20,3,45382.81
17507.4,NC,pellet,20,3,21683.49
17602.62,NC,pellet,20,3,22321.26
18177.29,NC,pellet,20,3,53773.57
18182.15,NC,pellet,20,3,18476.75
18192.3,NC,pellet,20,3,364529.13
18206.31,NC,pellet,20,3,1037005.04
18347.41,NC,pellet,20,3,44450.53
18360.42,NC,pellet,20,3,52317.66
18365.36,NC,pellet,20,3,191318.16
18380.43,NC,pellet,20,3,91026.11
18404.39,NC,pellet,20,3,25388.18
18413.44,NC,pellet,20,3,65173.06
18418.42,NC,pellet,20,3,74444.85
18430.42,NC,pellet,20,3,225761.52
18445.44,NC,pellet,20,3,432977.67
18459.45,NC,pellet,20,3,585163.27
18474.46,NC,pellet,20,3,956826.98
18489.48,NC,pellet,20,3,2641292.52
18503.49,NC,pellet,20,3,6711396.27
18518.52,NC,pellet,20,3,15144143.35
18534.49,NC,pellet,20,3,3991791.86
18551.47,NC,pellet,20,3,2617522.34
18568.48,NC,pellet,20,3,1971219.01
18583.48,NC,pellet,20,3,924866.06
18598.49,NC,pellet,20,3,1274696.67
18603.54,NC,pellet,20,3,23029.86
18608.42,NC,pellet,20,3,64543.72
18615.44,NC,pellet,20,3,425785.45
18629.44,NC,pellet,20,3,232543.85
18659.41,NC,pellet,20,3,89475.23
18665.4,NC,pellet,20,3,176758.97
18680.5,NC,pellet,20,3,81609.53
18743.9,NC,pellet,20,3,27067.51
19276.29,NC,pellet,20,3,24987.28
20097.55,NC,pellet,20,3,72533.66
20131.4,NC,pellet,20,3,91431.54
20143.38,NC,pellet,20,3,140479.3
20157.46,NC,pellet,20,3,290579.02
20171.6,NC,pellet,20,3,1568006.56
20188.49,NC,pellet,20,3,11606405.62
20204.47,NC,pellet,20,3,1135637.47
20219.5,NC,pellet,20,3,352965.33
20236.58,NC,pellet,20,3,103389.04
21007.51,NC,pellet,20,3,25919.4
21262.92,NC,pellet,20,3,1082512.21
21348.51,NC,pellet,20,3,11871.35
21556.63,NC,pellet,20,3,20279
21762.17,NC,pellet,20,3,3335267.06
21778.97,NC,pellet,20,3,47279.08
21817.18,NC,pellet,20,3,27736.31
21861.15,NC,pellet,20,3,25744.03
22167.92,NC,pellet,20,3,18151.5
22309.81,NC,pellet,20,3,20533.54
22372.39,NC,pellet,20,3,35388.42
22377.9,NC,pellet,20,3,11609.79
22530.51,NC,pellet,20,3,24202.03
22678.5,NC,pellet,20,3,871565.47
23003.37,NC,pellet,20,3,17781.41
24088.96,NC,pellet,20,3,15425.25
24106.02,NC,pellet,20,3,1150147.52
24154.05,NC,pellet,20,3,16656.72
24208.84,NC,pellet,20,3,105342.4
24218.79,NC,pellet,20,3,11155.86
24255.03,NC,pellet,20,3,25042.99
24477.67,NC,pellet,20,3,17757.11
24494.04,NC,pellet,20,3,3901.1
24514.1,NC,pellet,20,3,733769.05
24531.11,NC,pellet,20,3,57728.14
24546.93,NC,pellet,20,3,20494.47
24563.03,NC,pellet,20,3,18025.9
25568.36,NC,pellet,20,3,16972.27
25855.08,NC,pellet,20,3,19070.43
26243.99,NC,pellet,20,3,2373.89
3051.79,NC,pellet,20,4,65197.59
3065.21,NC,pellet,20,4,41926.93
3100.41,NC,pellet,20,4,85818.94
3108.56,NC,pellet,20,4,40855.7
3124.06,NC,pellet,20,4,43906.99
3158.06,NC,pellet,20,4,39144.12
3215.05,NC,pellet,20,4,44435.06
3222.65,NC,pellet,20,4,38897.89
3270.86,NC,pellet,20,4,41858.17
3313.22,NC,pellet,20,4,115968.25
3324.08,NC,pellet,20,4,65034.36
3336.85,NC,pellet,20,4,42927.98
3533.05,NC,pellet,20,4,43027.9
3568.57,NC,pellet,20,4,414045.82
3606.87,NC,pellet,20,4,40737.11
3672.87,NC,pellet,20,4,66508.78
3744.55,NC,pellet,20,4,52581.79
3870.77,NC,pellet,20,4,119451.33
3945.61,NC,pellet,20,4,1777.44
4016.06,NC,pellet,20,4,137395.75
4048.07,NC,pellet,20,4,20739.35
4052.67,NC,pellet,20,4,66833.78
4116.04,NC,pellet,20,4,32575.15
4161.2,NC,pellet,20,4,30765.56
4225.15,NC,pellet,20,4,1113.58
4244.53,NC,pellet,20,4,31825.18
4331.96,NC,pellet,20,4,24516.03
4429.92,NC,pellet,20,4,30465.5
4445.22,NC,pellet,20,4,532469.8
4455.06,NC,pellet,20,4,33459.45
4470.88,NC,pellet,20,4,23401.39
4479.25,NC,pellet,20,4,30408.95
4555.99,NC,pellet,20,4,3835.98
4574.15,NC,pellet,20,4,112684.74
4630.6,NC,pellet,20,4,342116.19
4639.01,NC,pellet,20,4,156336.57
4648.19,NC,pellet,20,4,68492.81
4655.39,NC,pellet,20,4,23055.44
4669.64,NC,pellet,20,4,75342.52
4679.98,NC,pellet,20,4,83059.95
4684.09,NC,pellet,20,4,3568.22
4684.33,NC,pellet,20,4,270597.43
4690.63,NC,pellet,20,4,320472.17
4695.98,NC,pellet,20,4,1053529.7
4850.73,NC,pellet,20,4,59456.11
4866.26,NC,pellet,20,4,197807.68
4877.33,NC,pellet,20,4,36424.03
4897.95,NC,pellet,20,4,37456.2
4900.55,NC,pellet,20,4,50641.54
4906.56,NC,pellet,20,4,87081.28
4913.24,NC,pellet,20,4,669.16
4925.58,NC,pellet,20,4,76420.88
4935.24,NC,pellet,20,4,32329.92
4943.09,NC,pellet,20,4,111277.16
4969.83,NC,pellet,20,4,272455.5
5015.82,NC,pellet,20,4,69992.45
5021.87,NC,pellet,20,4,38.07
5033.37,NC,pellet,20,4,63466.33
5053.04,NC,pellet,20,4,23307.4
5073.61,NC,pellet,20,4,25790.63
5080.45,NC,pellet,20,4,39296.2
5092.94,NC,pellet,20,4,780.25
5110.99,NC,pellet,20,4,4064.39
5112.38,NC,pellet,20,4,22291.06
5124.99,NC,pellet,20,4,8948.53
5139.01,NC,pellet,20,4,10296.61
5153.02,NC,pellet,20,4,10212.12
5167.01,NC,pellet,20,4,4110.29
5181.02,NC,pellet,20,4,2142.61
5195.03,NC,pellet,20,4,3228.67
5200.99,NC,pellet,20,4,138.7
5209.04,NC,pellet,20,4,1554.45
5215.13,NC,pellet,20,4,345.79
5222.26,NC,pellet,20,4,265.06
5229.02,NC,pellet,20,4,767.4
5241.99,NC,pellet,20,4,582.9
5257.03,NC,pellet,20,4,241.03
5294.92,NC,pellet,20,4,177.89
5346.19,NC,pellet,20,4,18486.19
5414.74,NC,pellet,20,4,24325.27
5576.24,NC,pellet,20,4,33876.72
5604.77,NC,pellet,20,4,44916.84
5728.23,NC,pellet,20,4,45980.96
5733.3,NC,pellet,20,4,69543.41
5769.21,NC,pellet,20,4,26907.17
5779.91,NC,pellet,20,4,29172.31
5839.8,NC,pellet,20,4,89.99
5928.52,NC,pellet,20,4,51512.31
5938.14,NC,pellet,20,4,49150.99
6020.09,NC,pellet,20,4,2793.95
6037.46,NC,pellet,20,4,485.65
6081.14,NC,pellet,20,4,77572.06
6112.53,NC,pellet,20,4,327.24
6120.5,NC,pellet,20,4,30230.52
6138.16,NC,pellet,20,4,68910
6169.41,NC,pellet,20,4,747752.34
6195.15,NC,pellet,20,4,47223.83
6205.82,NC,pellet,20,4,31841.23
6216.81,NC,pellet,20,4,175220.33
6225.82,NC,pellet,20,4,44289.44
6279.66,NC,pellet,20,4,670.16
6290.88,NC,pellet,20,4,1348.91
6307.84,NC,pellet,20,4,42967.69
6313.89,NC,pellet,20,4,23930.01
6344.08,NC,pellet,20,4,752.52
6426.35,NC,pellet,20,4,58.12
6507.06,NC,pellet,20,4,12232.22
6511.56,NC,pellet,20,4,1826615.64
6523.05,NC,pellet,20,4,1395.07
6540.03,NC,pellet,20,4,621.22
6610.63,NC,pellet,20,4,1517973.86
6614.83,NC,pellet,20,4,384.19
6627.87,NC,pellet,20,4,1230.72
6643.89,NC,pellet,20,4,65042.03
6659.88,NC,pellet,20,4,21998.43
6675.88,NC,pellet,20,4,5128.31
6676.82,NC,pellet,20,4,53890.22
6682.1,NC,pellet,20,4,84498.15
6682.86,NC,pellet,20,4,310.75
6691.89,NC,pellet,20,4,3007
6696.73,NC,pellet,20,4,1886.19
6706.86,NC,pellet,20,4,3046.71
6712.71,NC,pellet,20,4,627.16
6715.2,NC,pellet,20,4,99675.01
6721.9,NC,pellet,20,4,1279.4
6723.47,NC,pellet,20,4,71506.95
6733.89,NC,pellet,20,4,16084.17
6739.81,NC,pellet,20,4,338537.93
6741.87,NC,pellet,20,4,2251.59
6749.89,NC,pellet,20,4,8589.52
6757.85,NC,pellet,20,4,374.04
6765.89,NC,pellet,20,4,1715.53
6780.87,NC,pellet,20,4,983.5
6787.81,NC,pellet,20,4,2111.22
6792.53,NC,pellet,20,4,725.49
6801.73,NC,pellet,20,4,571.42
6805.94,NC,pellet,20,4,2262.6
6811.81,NC,pellet,20,4,137.36
6820.94,NC,pellet,20,4,1667.19
6839.82,NC,pellet,20,4,561.94
6876.73,NC,pellet,20,4,1395.03
6894.96,NC,pellet,20,4,505.21
6966.8,NC,pellet,20,4,306.9
7006.45,NC,pellet,20,4,12601.16
7212.63,NC,pellet,20,4,360.86
7232.34,NC,pellet,20,4,36203.65
7263.16,NC,pellet,20,4,56924.96
7327.57,NC,pellet,20,4,83.77
7400.73,NC,pellet,20,4,221.45
7521.84,NC,pellet,20,4,27602.06
7528.83,NC,pellet,20,4,261.3
7580.54,NC,pellet,20,4,79289.58
7586.96,NC,pellet,20,4,345.89
7596.58,NC,pellet,20,4,251369.83
7612.57,NC,pellet,20,4,24846.15
7650.49,NC,pellet,20,4,67695.27
7715,NC,pellet,20,4,144.06
7822.46,NC,pellet,20,4,29695.5
7840.05,NC,pellet,20,4,198
7888.94,NC,pellet,20,4,76.5
7910,NC,pellet,20,4,6041.76
7938.07,NC,pellet,20,4,187.55
8036.67,NC,pellet,20,4,74231.19
8089.9,NC,pellet,20,4,7662.81
8127.1,NC,pellet,20,4,24548.03
8182.65,NC,pellet,20,4,87.37
8241.51,NC,pellet,20,4,204.52
8589.63,NC,pellet,20,4,40346.96
8837.69,NC,pellet,20,4,154.43
9086.39,NC,pellet,20,4,2145.65
9117.88,NC,pellet,20,4,106531.31
9128.91,NC,pellet,20,4,325.91
9139.6,NC,pellet,20,4,42235.64
9172.85,NC,pellet,20,4,97.73
9257.02,NC,pellet,20,4,3343.45
9288,NC,pellet,20,4,133.32
9299.01,NC,pellet,20,4,478.03
9334.2,NC,pellet,20,4,35168.82
9402.31,NC,pellet,20,4,5199.94
9491.22,NC,pellet,20,4,155.76
9598.8,NC,pellet,20,4,14117.41
9757.62,NC,pellet,20,4,239.39
9769.12,NC,pellet,20,4,238156.46
10439.2,NC,pellet,20,4,5769.44
10467.19,NC,pellet,20,4,4372.33
10593.26,NC,pellet,20,4,244792.79
10636.71,NC,pellet,20,4,153.92
10882.01,NC,pellet,20,4,21083.99
11284.41,NC,pellet,20,4,80168.15
11299.41,NC,pellet,20,4,4335466.59
11313.42,NC,pellet,20,4,618233.29
11341.43,NC,pellet,20,4,781335.85
11673.85,NC,pellet,20,4,364867.41
12049.42,NC,pellet,20,4,3836974.85
12376.4,NC,pellet,20,4,5143723.99
12531.68,NC,pellet,20,4,245925.22
12542.72,NC,pellet,20,4,14097.12
12563.55,NC,pellet,20,4,16730.27
12885,NC,pellet,20,4,472.71
13275.82,NC,pellet,20,4,12589.81
13296.18,NC,pellet,20,4,2676.62
13462.79,NC,pellet,20,4,15454.91
13664.55,NC,pellet,20,4,13668.48
13677.58,NC,pellet,20,4,79763.54
13690.42,NC,pellet,20,4,64769.26
13706.45,NC,pellet,20,4,187541.88
13721.59,NC,pellet,20,4,453628.65
13736.46,NC,pellet,20,4,695857.96
13750.63,NC,pellet,20,4,4350894.77
13765.53,NC,pellet,20,4,16417004.72
13780.67,NC,pellet,20,4,21760770.01
13795.53,NC,pellet,20,4,5590660.06
13808.65,NC,pellet,20,4,4249854.86
13822.67,NC,pellet,20,4,3155349.82
13837.65,NC,pellet,20,4,984726.73
13850.69,NC,pellet,20,4,426026.58
13864.52,NC,pellet,20,4,842535.51
13878.56,NC,pellet,20,4,356516.37
13888.11,NC,pellet,20,4,5175975.04
13896.81,NC,pellet,20,4,2417134.26
13903.98,NC,pellet,20,4,5570298.75
13915.12,NC,pellet,20,4,194809.67
13922.01,NC,pellet,20,4,1200332.37
13927.5,NC,pellet,20,4,592813.07
13932.98,NC,pellet,20,4,271737.87
13943.13,NC,pellet,20,4,1080622.59
13950.94,NC,pellet,20,4,161332.49
13959.16,NC,pellet,20,4,408212
13976.15,NC,pellet,20,4,540842.16
13981.84,NC,pellet,20,4,104795.04
13990.13,NC,pellet,20,4,1029600.31
13997.99,NC,pellet,20,4,1041808.16
14008.02,NC,pellet,20,4,11242642.04
14022.84,NC,pellet,20,4,1344741.82
14037.03,NC,pellet,20,4,2432968.89
14050.04,NC,pellet,20,4,1263668.36
14071.07,NC,pellet,20,4,16582.27
14077.97,NC,pellet,20,4,177064.15
14082.58,NC,pellet,20,4,545687.98
14088.02,NC,pellet,20,4,1892032.37
14105.9,NC,pellet,20,4,525190.96
14121.2,NC,pellet,20,4,219161.61
14168.93,NC,pellet,20,4,259840.29
14178.1,NC,pellet,20,4,1704731.89
14404.3,NC,pellet,20,4,418189.69
14422.35,NC,pellet,20,4,1708786.36
14436.33,NC,pellet,20,4,1427034.41
14449.21,NC,pellet,20,4,5605768.9
14455.04,NC,pellet,20,4,108985.66
14463.25,NC,pellet,20,4,2552289.65
14477.22,NC,pellet,20,4,10755163.42
14493.24,NC,pellet,20,4,176658824.6
14509.3,NC,pellet,20,4,32291910.25
14525.29,NC,pellet,20,4,12667415.04
14536.36,NC,pellet,20,4,3570784.4
14546.28,NC,pellet,20,4,5512026.46
14554.72,NC,pellet,20,4,544979.04
14557.22,NC,pellet,20,4,78.82
14569.73,NC,pellet,20,4,1160921.22
14598.75,NC,pellet,20,4,834140.24
14614.77,NC,pellet,20,4,17985184.04
14630.71,NC,pellet,20,4,3243864.39
14645.76,NC,pellet,20,4,620087.49
14655.27,NC,pellet,20,4,7967857.12
14667.73,NC,pellet,20,4,416984.51
14672.44,NC,pellet,20,4,807954.7
14753.4,NC,pellet,20,4,433258.84
14759.44,NC,pellet,20,4,121177.77
14776.82,NC,pellet,20,4,123022.87
14885.59,NC,pellet,20,4,4423981.86
14901.59,NC,pellet,20,4,249520.79
15046.54,NC,pellet,20,4,3272208.52
15126.53,NC,pellet,20,4,254806.68
15260.87,NC,pellet,20,4,562.87
15277.96,NC,pellet,20,4,1404834.06
15292.88,NC,pellet,20,4,15881.75
15309.68,NC,pellet,20,4,492.73
15341.71,NC,pellet,20,4,708.24
15670.12,NC,pellet,20,4,516361.19
15719.6,NC,pellet,20,4,13315.54
15840.22,NC,pellet,20,4,146149.07
16062.54,NC,pellet,20,4,129602.91
16940.13,NC,pellet,20,4,125591.93
17184.76,NC,pellet,20,4,24471.71
17199.79,NC,pellet,20,4,37102.7
17226.92,NC,pellet,20,4,127511.34
17243.78,NC,pellet,20,4,3437142
17259.78,NC,pellet,20,4,776023.24
17275.94,NC,pellet,20,4,298654.66
17290.81,NC,pellet,20,4,16055.89
17296.78,NC,pellet,20,4,157540.99
17306.69,NC,pellet,20,4,28685.87
17338.76,NC,pellet,20,4,38394.07
17355.74,NC,pellet,20,4,29313.84
17629.67,NC,pellet,20,4,469.78
18148.17,NC,pellet,20,4,30946.42
18177.29,NC,pellet,20,4,464451.49
18192.3,NC,pellet,20,4,1157216.31
18206.31,NC,pellet,20,4,2897807.79
18222.29,NC,pellet,20,4,487911.51
18237.27,NC,pellet,20,4,51534.28
18257.29,NC,pellet,20,4,89269.72
18273.25,NC,pellet,20,4,41304.95
18354.26,NC,pellet,20,4,76177.14
18380.43,NC,pellet,20,4,26506.91
18393.43,NC,pellet,20,4,29931.74
18430.42,NC,pellet,20,4,24513.38
18435.44,NC,pellet,20,4,64585.33
18445.44,NC,pellet,20,4,299329.62
18459.45,NC,pellet,20,4,320272.55
18474.46,NC,pellet,20,4,387273.77
18489.48,NC,pellet,20,4,1912244.98
18503.49,NC,pellet,20,4,4915586.05
18518.52,NC,pellet,20,4,11695476.93
18534.49,NC,pellet,20,4,3807121.21
18551.47,NC,pellet,20,4,2201153.44
18568.48,NC,pellet,20,4,1644248.42
18583.48,NC,pellet,20,4,1112983.94
18598.49,NC,pellet,20,4,1608154.36
18615.44,NC,pellet,20,4,528880.73
18629.44,NC,pellet,20,4,85384.17
18646.46,NC,pellet,20,4,138594.37
18654.44,NC,pellet,20,4,30253.27
18665.4,NC,pellet,20,4,96168.58
18680.5,NC,pellet,20,4,217330.83
18695.42,NC,pellet,20,4,29805.59
18705.32,NC,pellet,20,4,24436.01
18717.47,NC,pellet,20,4,39868.41
18743.9,NC,pellet,20,4,13913.3
18757.47,NC,pellet,20,4,29917.57
18770.44,NC,pellet,20,4,11225.66
18923.61,NC,pellet,20,4,68795.7
19291.46,NC,pellet,20,4,28707.15
19816.06,NC,pellet,20,4,13678.02
20059.55,NC,pellet,20,4,61915.07
20097.55,NC,pellet,20,4,92526.4
20114.53,NC,pellet,20,4,82051.47
20131.4,NC,pellet,20,4,299292.18
20143.38,NC,pellet,20,4,284224.7
20150.6,NC,pellet,20,4,32988.81
20157.46,NC,pellet,20,4,326810.42
20171.6,NC,pellet,20,4,2681153.02
20188.49,NC,pellet,20,4,15538002.7
